2019-11-01 10:08:30.188445 | SK하이닉스 | 000660 | 82200 | 0.24 | 515269 | 0.07 | 64275 | 93247 | 4 | 5 | 12.47 | 18.10 
2019-11-01 10:08:40.224445 | 삼성전자우 | 005935 | 41300 | 0.61 | 102864 | 0.01 | 16672 | 32500 | 172 | 0 | 16.21 | 31.60 
2019-11-01 10:08:50.250915 | 현대차 | 005380 | 122000 | 0.00 | 91087 | 0.04 | 13503 | 22018 | 0 | 0 | 14.82 | 24.17 
2019-11-01 10:09:00.280749 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25890 | 0.04 | 4106 | 5586 | 12 | 0 | 15.86 | 21.58 
2019-11-01 10:09:10.309265 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25892 | 0.04 | 4106 | 5586 | 12 | 0 | 15.86 | 21.57 
2019-11-01 10:09:20.333358 | SK하이닉스 | 000660 | 82300 | 0.37 | 515555 | 0.07 | 64298 | 93247 | 23 | 0 | 12.47 | 18.09 
2019-11-01 10:09:30.357846 | 삼성전자우 | 005935 | 41350 | 0.73 | 106765 | 0.01 | 16772 | 32500 | 100 | 0 | 15.71 | 30.44 
2019-11-01 10:09:40.388065 | 현대차 | 005380 | 121500 | -0.41 | 91233 | 0.04 | 13503 | 22018 | 0 | 0 | 14.80 | 24.13 
2019-11-01 10:09:50.421153 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 25995 | 0.04 | 4113 | 5586 | 7 | 0 | 15.82 | 21.49 
2019-11-01 10:10:00.458156 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 26044 | 0.04 | 4113 | 5586 | 7 | 0 | 15.79 | 21.45 
2019-11-01 10:10:10.481151 | SK하이닉스 | 000660 | 82300 | 0.37 | 517883 | 0.07 | 64298 | 93248 | 0 | 1 | 12.42 | 18.01 
2019-11-01 10:10:20.503153 | 삼성전자우 | 005935 | 41350 | 0.73 | 107404 | 0.01 | 20379 | 32500 | 3607 | 0 | 18.97 | 30.26 
2019-11-01 10:10:30.539154 | 현대차 | 005380 | 121500 | -0.41 | 91529 | 0.04 | 13504 | 22018 | 1 | 0 | 14.75 | 24.06 
2019-11-01 10:10:40.565645 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 26066 | 0.04 | 4119 | 5588 | 6 | 2 | 15.80 | 21.44 
2019-11-01 10:10:50.597790 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 26067 | 0.04 | 4119 | 5588 | 6 | 2 | 15.80 | 21.44 
2019-11-01 10:11:00.641757 | SK하이닉스 | 000660 | 82400 | 0.49 | 518490 | 0.07 | 64461 | 93303 | 163 | 55 | 12.43 | 18.00 
2019-11-01 10:11:10.725757 | 삼성전자우 | 005935 | 41350 | 0.73 | 107432 | 0.01 | 20379 | 32500 | 0 | 0 | 18.97 | 30.25 
2019-11-01 10:11:20.820754 | 현대차 | 005380 | 121500 | -0.41 | 91693 | 0.04 | 13504 | 22018 | 0 | 0 | 14.73 | 24.01 
2019-11-01 10:11:30.938757 | 삼성바이오로직스 | 207940 | 392500 | -1.51 | 26190 | 0.04 | 4131 | 5590 | 12 | 2 | 15.77 | 21.34 
2019-11-01 10:11:41.080783 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 26205 | 0.04 | 4131 | 5590 | 12 | 2 | 15.76 | 21.33 
2019-11-01 10:11:51.199754 | SK하이닉스 | 000660 | 82400 | 0.49 | 519895 | 0.07 | 64461 | 93398 | 0 | 95 | 12.40 | 17.96 
2019-11-01 10:12:01.243753 | 삼성전자우 | 005935 | 41250 | 0.49 | 107966 | 0.01 | 20418 | 32500 | 39 | 0 | 18.91 | 30.10 
2019-11-01 10:12:11.294757 | 현대차 | 005380 | 121500 | -0.41 | 91733 | 0.04 | 13504 | 22021 | 0 | 3 | 14.72 | 24.01 
2019-11-01 10:12:21.329753 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26223 | 0.04 | 4141 | 5591 | 10 | 1 | 15.79 | 21.32 
2019-11-01 10:12:31.369753 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26223 | 0.04 | 4141 | 5591 | 10 | 1 | 15.79 | 21.32 
2019-11-01 10:12:41.391754 | SK하이닉스 | 000660 | 82400 | 0.49 | 520643 | 0.07 | 64461 | 93492 | 0 | 94 | 12.38 | 17.96 
2019-11-01 10:12:51.438451 | 삼성전자우 | 005935 | 41300 | 0.61 | 107980 | 0.01 | 20418 | 32500 | 0 | 0 | 18.91 | 30.10 
2019-11-01 10:13:01.532447 | 현대차 | 005380 | 122000 | 0.00 | 91759 | 0.04 | 13504 | 22021 | 0 | 0 | 14.72 | 24.00 
2019-11-01 10:13:11.562481 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26275 | 0.04 | 4141 | 5591 | 10 | 1 | 15.76 | 21.28 
2019-11-01 10:13:21.587445 | 삼성바이오로직스 | 207940 | 393000 | -1.38 | 26286 | 0.04 | 4142 | 5593 | 1 | 2 | 15.76 | 21.28 
2019-11-01 10:13:31.619446 | SK하이닉스 | 000660 | 82400 | 0.49 | 522062 | 0.07 | 64461 | 93545 | 0 | 53 | 12.35 | 17.92 
2019-11-01 10:13:41.651446 | 삼성전자우 | 005935 | 41300 | 0.61 | 108238 | 0.01 | 20480 | 32500 | 62 | 0 | 18.92 | 30.03 
2019-11-01 10:13:51.673448 | 현대차 | 005380 | 122000 | 0.00 | 91881 | 0.04 | 13504 | 22021 | 0 | 0 | 14.70 | 23.97 
2019-11-01 10:14:01.706450 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26524 | 0.04 | 4142 | 5593 | 1 | 2 | 15.62 | 21.09 
2019-11-01 10:14:11.745477 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26555 | 0.04 | 4159 | 5593 | 17 | 0 | 15.66 | 21.06 
2019-11-01 10:14:21.772477 | SK하이닉스 | 000660 | 82400 | 0.49 | 522934 | 0.07 | 64461 | 93639 | 0 | 94 | 12.33 | 17.91 
2019-11-01 10:14:31.803451 | 삼성전자우 | 005935 | 41250 | 0.49 | 108372 | 0.01 | 20523 | 32500 | 43 | 0 | 18.94 | 29.99 
2019-11-01 10:14:41.841643 | 현대차 | 005380 | 121500 | -0.41 | 91965 | 0.04 | 13504 | 22021 | 0 | 0 | 14.68 | 23.94 
2019-11-01 10:14:51.865643 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26656 | 0.04 | 4159 | 5593 | 17 | 0 | 15.60 | 20.98 
2019-11-01 10:15:01.888656 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26656 | 0.04 | 4159 | 5593 | 17 | 0 | 15.60 | 20.98 
2019-11-01 10:15:11.910652 | SK하이닉스 | 000660 | 82500 | 0.61 | 542750 | 0.07 | 64461 | 93639 | 0 | 94 | 11.88 | 17.25 
2019-11-01 10:15:21.969674 | 삼성전자우 | 005935 | 41300 | 0.61 | 108494 | 0.01 | 20523 | 32500 | 43 | 0 | 18.92 | 29.96 
2019-11-01 10:15:31.995674 | 현대차 | 005380 | 121500 | -0.41 | 92004 | 0.04 | 13504 | 22021 | 0 | 0 | 14.68 | 23.93 
2019-11-01 10:15:42.022645 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26662 | 0.04 | 4159 | 5593 | 0 | 0 | 15.60 | 20.98 
2019-11-01 10:15:52.047644 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26671 | 0.04 | 4159 | 5593 | 0 | 0 | 15.59 | 20.97 
2019-11-01 10:16:02.088676 | SK하이닉스 | 000660 | 82400 | 0.49 | 543910 | 0.07 | 64545 | 94418 | 84 | 779 | 11.87 | 17.36 
2019-11-01 10:16:12.184645 | 삼성전자우 | 005935 | 41250 | 0.49 | 108560 | 0.01 | 20523 | 32500 | 0 | 0 | 18.90 | 29.94 
2019-11-01 10:16:22.207703 | 현대차 | 005380 | 121500 | -0.41 | 92216 | 0.04 | 13504 | 22021 | 0 | 0 | 14.64 | 23.88 
2019-11-01 10:16:32.232645 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26700 | 0.04 | 4163 | 5593 | 4 | 0 | 15.59 | 20.95 
2019-11-01 10:16:42.324646 | 삼성바이오로직스 | 207940 | 393500 | -1.25 | 26703 | 0.04 | 4163 | 5593 | 4 | 0 | 15.59 | 20.95 
2019-11-01 10:16:52.348643 | SK하이닉스 | 000660 | 82500 | 0.61 | 545353 | 0.07 | 64545 | 94465 | 0 | 47 | 11.84 | 17.32 
2019-11-01 10:17:02.372644 | 삼성전자우 | 005935 | 41250 | 0.49 | 108886 | 0.01 | 20567 | 32500 | 44 | 0 | 18.89 | 29.85 
